id,measurement_id,anatomy_id,update_timestamp,tx,ty,tz,r0,r1,r2,r3,method,obsolete,git_hash,git_repo,source_int_calibration_id,distortion_calibration_id,operator,display_time,click_count,keypress_count
123,7,1,"2025-02-10 14:50:45",-87.9646,-8.2926,416.426,0.74826,-0.206119,-0.343853,-0.528571,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,435,95,0
124,12,2,"2025-02-10 15:09:55",-48.4633,10.5093,465.516,0.731379,-0.2212,-0.407046,-0.500468,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,451,66,3
125,12,1,"2025-02-10 15:09:55",-43.7371,85.9975,500,0,0,0,1,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,451,66,3
126,12,2,"2025-02-10 15:13:50",-48.4633,10.5093,465.516,0.731379,-0.2212,-0.407046,-0.500468,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,685,124,3
127,12,1,"2025-02-10 15:13:50",-50.9204,14.5371,448.28,0.760442,-0.194089,-0.316322,-0.532915,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,685,124,3
128,13,2,"2025-02-10 15:25:42",-38.019,24.65,476.58,0.690121,-0.277207,-0.40859,-0.529097,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,670,145,0
129,13,1,"2025-02-10 15:25:42",-49.248,17.8199,447.59,0.76032,-0.164993,-0.305475,-0.548978,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,670,145,0
130,14,2,"2025-02-10 15:34:20",-46.1763,28.1208,455.424,0.716373,-0.225829,-0.325262,-0.57447,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,515,104,0
131,14,1,"2025-02-10 15:34:20",-50.8749,26.4942,449.576,0.745451,-0.244929,-0.337231,-0.52018,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,515,104,0
132,15,2,"2025-02-10 15:39:47",-54.5245,28.3216,452.233,0.683369,-0.256014,-0.334432,-0.596338,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,303,40,0
133,15,1,"2025-02-10 15:39:47",-63.2353,19.963,428.435,0.748882,-0.213461,-0.326177,-0.535928,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,303,40,0
134,16,2,"2025-02-10 15:44:15",-68.3035,24.0605,436.209,0.652968,-0.259332,-0.318566,-0.636314,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,170,34,0
135,16,1,"2025-02-10 15:44:15",-77.4002,19.2849,427.412,0.691009,-0.261392,-0.338246,-0.582899,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,170,34,0
136,16,2,"2025-02-10 15:46:17",-68.3035,24.0605,436.209,0.652968,-0.259332,-0.318566,-0.636314,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,291,57,0
137,16,1,"2025-02-10 15:46:17",-80.5419,17.521,415.728,0.711841,-0.225822,-0.317583,-0.584319,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,291,57,0
138,17,2,"2025-02-10 15:50:43",-78.4718,22.4691,422.118,-0.621343,0.268397,0.303929,0.670465,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,264,50,0
139,17,1,"2025-02-10 15:50:43",-94.3018,17.8101,404.808,0.701881,-0.221915,-0.28893,-0.612076,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,264,50,0
140,17,2,"2025-02-10 15:51:16",-78.4718,22.4691,422.118,-0.621343,0.268397,0.303929,0.670465,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,297,57,0
141,17,1,"2025-02-10 15:51:16",-91.2689,17.9312,404.808,0.705015,-0.211747,-0.297747,-0.607836,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,297,57,0
142,17,2,"2025-02-10 15:52:07",-78.4718,22.4691,422.118,-0.621343,0.268397,0.303929,0.670465,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,348,62,0
143,17,1,"2025-02-10 15:52:07",-93.1041,17.1048,404.661,0.716114,-0.22949,-0.29017,-0.591876,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,348,62,0
144,18,2,"2025-02-10 15:56:19",-89.6139,26.1656,407.844,-0.645432,0.231742,0.234971,0.688841,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,188,27,0
145,18,1,"2025-02-10 15:56:19",-97.3113,22.8178,407.321,0.701682,-0.265985,-0.283865,-0.596922,MANMATCH,NULL,db72c7e0e2f41be9b14fc80de1a8f750fbb3c786,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,188,27,0
146,19,2,"2025-02-18 13:16:00",-82.8912,-29.6172,500,0,0,0,1,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,16,3,0
147,19,1,"2025-02-18 13:16:00",-61.3306,51.2657,500,0,0,0,1,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,16,3,0
148,19,2,"2025-02-18 13:22:02",-99.8752,22.9622,391.492,0.676533,-0.23267,-0.222639,-0.662269,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,378,59,3
149,19,1,"2025-02-18 13:22:02",-108.842,20.5862,392.169,0.699561,-0.246811,-0.251979,-0.621454,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,378,59,3
150,21,2,"2025-02-18 13:28:24",-105.738,32.7438,391.785,-0.665855,0.207899,0.193384,0.68994,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,161,18,0
151,21,1,"2025-02-18 13:28:24",-103.256,35.1088,384.733,0.683319,-0.218146,-0.154353,-0.679458,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,161,18,0
152,20,2,"2025-02-18 13:28:28",-104.698,29.4454,394.645,-0.669541,0.207656,0.193591,0.686379,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,198,35,0
153,20,1,"2025-02-18 13:28:28",-111.036,24.158,395.732,0.687694,-0.211631,-0.240217,-0.651602,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,198,35,0
154,21,2,"2025-02-18 13:28:50",-105.738,32.7438,391.785,-0.665855,0.207899,0.193384,0.68994,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,179,21,0
155,21,1,"2025-02-18 13:28:50",-103.497,36.5193,384.07,0.683319,-0.218146,-0.154353,-0.679458,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,179,21,0
156,22,2,"2025-02-18 13:32:10",-101.647,42.2911,387.428,-0.661129,0.232755,0.171351,0.692367,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,194,35,0
157,22,1,"2025-02-18 13:32:10",-96.7822,44.1816,392.903,-0.647884,0.273515,0.169685,0.690393,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,194,35,0
158,22,2,"2025-02-18 13:40:17",-103.019,42.1246,391.885,-0.655584,0.233241,0.17121,0.697492,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,565,55,13
159,22,1,"2025-02-18 13:40:17",-99.2337,45.4322,393.111,-0.647884,0.273515,0.169685,0.690393,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,565,55,13
160,23,2,"2025-02-18 13:43:00",-98.9618,46.4518,399.102,-0.626266,0.254164,0.180122,0.714666,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,143,15,0
161,23,1,"2025-02-18 13:43:00",-98.1481,49.2797,396.094,-0.621082,0.275548,0.170326,0.713667,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,143,15,0
162,24,2,"2025-02-18 13:44:48",-99.0147,50.1013,407.035,-0.599961,0.269956,0.204407,0.724837,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,100,14,0
163,24,1,"2025-02-18 13:44:48",-96.0024,54.0868,395.069,-0.613507,0.266191,0.146824,0.728831,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,100,14,0
164,25,2,"2025-02-18 13:49:55",-95.8521,61.4966,378.607,-0.644848,0.212914,0.109332,0.725869,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,299,50,0
165,25,1,"2025-02-18 13:49:55",-90.2181,60.1304,401.907,-0.578837,0.308345,0.16205,0.7373,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,299,50,0
166,26,2,"2025-02-18 13:58:34",-81.6153,66.6017,413.807,-0.552662,0.349861,0.206168,0.727775,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,494,89,0
167,26,1,"2025-02-18 13:58:34",-87.4068,71.2445,401.667,-0.553813,0.309285,0.125679,0.762783,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,494,89,0
168,27,2,"2025-02-18 14:02:51",-76.7857,74.4814,418.914,-0.528023,0.356524,0.198387,0.744798,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,251,56,0
169,27,1,"2025-02-18 14:02:51",-80.1818,78.7946,411.034,-0.538184,0.340251,0.143455,0.757633,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,251,56,0
170,28,2,"2025-02-18 14:05:47",-79.9732,80.1955,423.356,-0.514783,0.328727,0.197401,0.766792,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,119,22,0
171,28,1,"2025-02-18 14:05:47",-76.3637,82.8027,416.972,-0.520517,0.331797,0.159216,0.770469,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,119,22,0
172,29,2,"2025-02-18 14:10:56",-68.3883,93.4182,410.646,-0.523582,0.28809,0.0649713,0.799152,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,237,42,0
173,29,1,"2025-02-18 14:10:56",-61.5181,85.6413,433.481,-0.472956,0.404125,0.206608,0.755188,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,237,42,0
174,30,2,"2025-02-18 14:14:52",-48.7707,89.5254,428.751,-0.465487,0.339345,0.0964543,0.811704,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,177,24,0
175,30,1,"2025-02-18 14:14:52",-54.1843,85.1849,432.954,-0.500934,0.355426,0.185988,0.766907,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,177,24,0
176,24,2,"2025-02-18 14:15:49",-98.1373,49.5407,410.29,-0.593946,0.287569,0.225186,0.716815,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,124,17,0
177,24,1,"2025-02-18 14:15:49",-96.0024,54.0868,395.069,-0.613507,0.266191,0.146824,0.728831,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,124,17,0
178,31,2,"2025-02-18 14:17:15",-41.5561,81.4866,448.573,-0.42138,0.342322,0.098376,0.834012,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,50,10,0
179,31,1,"2025-02-18 14:17:15",-40.3754,80.937,442.248,-0.512575,0.355443,0.184976,0.759415,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,50,10,0
180,32,2,"2025-02-18 14:21:36",-11.1735,78.1608,458.922,-0.396265,0.348684,0.0471198,0.848041,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,209,34,0
181,32,1,"2025-02-18 14:21:36",-28.4657,67.8669,454.666,-0.542998,0.34183,0.229658,0.731822,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,209,34,0
182,27,2,"2025-02-18 14:22:53",-89.1483,76.4372,400.398,-0.582676,0.281918,0.141785,0.748937,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,334,61,0
183,27,1,"2025-02-18 14:22:53",-80.1818,78.7946,411.034,-0.538184,0.340251,0.143455,0.757633,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,334,61,0
184,26,2,"2025-02-18 14:23:17",-94.915,67.8174,398.89,-0.596765,0.279827,0.169667,0.732654,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,531,95,0
185,26,1,"2025-02-18 14:23:17",-87.4068,71.2445,401.667,-0.553813,0.309285,0.125679,0.762783,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,531,95,0
186,33,2,"2025-02-18 14:24:49",-1.97043,61.7754,482.088,-0.317773,0.364252,0.0639462,0.873071,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,108,20,0
187,33,1,"2025-02-18 14:24:49",-24.1595,65.919,456.279,-0.567454,0.323055,0.251686,0.714343,MANMATCH,NULL,06ffedafecd8d36cf6eecfae3098bc4f938f14ed,https://gitlab.ethz.ch/lmb/dupla/dupla_manmatch.git,99,99,root@localhost,108,20,0
